pruid,prname,date,numtotal_all_distributed,numtotal_pfizerbiontech_distributed,numtotal_pfizerbiontech_5_11_distributed,numtotal_moderna_distributed,numtotal_astrazeneca_distributed,numtotal_janssen_distributed,numtotal_novavax_distributed,as_of_date,updated,numdelta_all_distributed,numdelta_pfizerbiontech_distributed,numdelta_pfizerbiontech_5_11_distributed,numdelta_moderna_distributed,numdelta_astrazeneca_distributed,numdelta_janssen_distributed,numdelta_novavax_distributed
47,Saskatchewan,2021-11-18,2425435,1697445,0,617990,107500,2500,0,2021-11-18,1,,,,,,,
12,Nova Scotia,2021-11-18,1759210,1176300,0,522500,60160,250,0,2021-11-18,1,,,,,,,
46,Manitoba,2021-11-18,2439508,1611390,0,733908,91960,2250,0,2021-11-18,1,,,,,,,
13,New Brunswick,2021-11-18,1452175,946875,0,443350,61500,450,0,2021-11-18,1,-50,,,,,-50,
10,Newfoundland and Labrador,2021-11-18,983800,615030,0,327420,41100,250,0,2021-11-18,1,,,,,,,
11,Prince Edward Island,2021-11-18,294355,207975,0,75980,9900,500,0,2021-11-18,1,,,,,,,
61,Northwest Territories,2021-11-18,92030,9360,0,82670,0,0,0,2021-11-18,1,,,,,,,
62,Nunavut,2021-11-18,70590,12870,0,57720,0,0,0,2021-11-18,1,,,,,,,
24,Quebec,2021-11-18,14201989,9923223,0,3540556,738110,100,0,2021-11-18,1,486680,86580,,400100,,,
60,Yukon,2021-11-18,81100,3510,0,77470,20,100,0,2021-11-18,1,,,,,,,
90,Federal allocation,2021-11-18,213838,3510,0,209868,460,0,0,2021-11-18,1,390,,,1540,,-1050,
1,Canada,2021-11-19,67417580,45998394,0,18363176,3037110,18900,0,2021-11-18,0,,,,,,,
35,Ontario,2021-11-19,26723831,18335781,0,7228250,1157300,2500,0,2021-11-18,0,,,,,,,
59,British Columbia,2021-11-19,8859680,5904840,0,2497040,452800,5000,0,2021-11-18,0,,,,,,,
48,Alberta,2021-11-19,7820039,5550285,0,1948454,316300,5000,0,2021-11-18,0,,,,,,,
47,Saskatchewan,2021-11-19,2425435,1697445,0,617990,107500,2500,0,2021-11-18,0,,,,,,,
12,Nova Scotia,2021-11-19,1759210,1176300,0,522500,60160,250,0,2021-11-18,0,,,,,,,
46,Manitoba,2021-11-19,2439508,1611390,0,733908,91960,2250,0,2021-11-18,0,,,,,,,
13,New Brunswick,2021-11-19,1452175,946875,0,443350,61500,450,0,2021-11-18,0,,,,,,,
10,Newfoundland and Labrador,2021-11-19,983800,615030,0,327420,41100,250,0,2021-11-18,0,,,,,,,
11,Prince Edward Island,2021-11-19,294355,207975,0,75980,9900,500,0,2021-11-18,0,,,,,,,
61,Northwest Territories,2021-11-19,92030,9360,0,82670,0,0,0,2021-11-18,0,,,,,,,
62,Nunavut,2021-11-19,70590,12870,0,57720,0,0,0,2021-11-18,0,,,,,,,
24,Quebec,2021-11-19,14201989,9923223,0,3540556,738110,100,0,2021-11-18,0,,,,,,,
60,Yukon,2021-11-19,81100,3510,0,77470,20,100,0,2021-11-18,0,,,,,,,
90,Federal allocation,2021-11-19,213838,3510,0,209868,460,0,0,2021-11-18,0,,,,,,,
1,Canada,2021-11-20,67417580,45998394,0,18363176,3037110,18900,0,2021-11-18,0,,,,,,,
35,Ontario,2021-11-20,26723831,18335781,0,7228250,1157300,2500,0,2021-11-18,0,,,,,,,
59,British Columbia,2021-11-20,8859680,5904840,0,2497040,452800,5000,0,2021-11-18,0,,,,,,,
48,Alberta,2021-11-20,7820039,5550285,0,1948454,316300,5000,0,2021-11-18,0,,,,,,,
47,Saskatchewan,2021-11-20,2425435,1697445,0,617990,107500,2500,0,2021-11-18,0,,,,,,,
12,Nova Scotia,2021-11-20,1759210,1176300,0,522500,60160,250,0,2021-11-18,0,,,,,,,
46,Manitoba,2021-11-20,2439508,1611390,0,733908,91960,2250,0,2021-11-18,0,,,,,,,
13,New Brunswick,2021-11-20,1452175,946875,0,443350,61500,450,0,2021-11-18,0,,,,,,,
10,Newfoundland and Labrador,2021-11-20,983800,615030,0,327420,41100,250,0,2021-11-18,0,,,,,,,
11,Prince Edward Island,2021-11-20,294355,207975,0,75980,9900,500,0,2021-11-18,0,,,,,,,
61,Northwest Territories,2021-11-20,92030,9360,0,82670,0,0,0,2021-11-18,0,,,,,,,
62,Nunavut,2021-11-20,70590,12870,0,57720,0,0,0,2021-11-18,0,,,,,,,
24,Quebec,2021-11-20,14201989,9923223,0,3540556,738110,100,0,2021-11-18,0,,,,,,,
60,Yukon,2021-11-20,81100,3510,0,77470,20,100,0,2021-11-18,0,,,,,,,
90,Federal allocation,2021-11-20,213838,3510,0,209868,460,0,0,2021-11-18,0,,,,,,,
1,Canada,2021-11-21,67417580,45998394,0,18363176,3037110,18900,0,2021-11-18,0,,,,,,,
35,Ontario,2021-11-21,26723831,18335781,0,7228250,1157300,2500,0,2021-11-18,0,,,,,,,
59,British Columbia,2021-11-21,8859680,5904840,0,2497040,452800,5000,0,2021-11-18,0,,,,,,,
48,Alberta,2021-11-21,7820039,5550285,0,1948454,316300,5000,0,2021-11-18,0,,,,,,,
47,Saskatchewan,2021-11-21,2425435,1697445,0,617990,107500,2500,0,2021-11-18,0,,,,,,,
12,Nova Scotia,2021-11-21,1759210,1176300,0,522500,60160,250,0,2021-11-18,0,,,,,,,
46,Manitoba,2021-11-21,2439508,1611390,0,733908,91960,2250,0,2021-11-18,0,,,,,,,
13,New Brunswick,2021-11-21,1452175,946875,0,443350,61500,450,0,2021-11-18,0,,,,,,,
10,Newfoundland and Labrador,2021-11-21,983800,615030,0,327420,41100,250,0,2021-11-18,0,,,,,,,
11,Prince Edward Island,2021-11-21,294355,207975,0,75980,9900,500,0,2021-11-18,0,,,,,,,
61,Northwest Territories,2021-11-21,92030,9360,0,82670,0,0,0,2021-11-18,0,,,,,,,
62,Nunavut,2021-11-21,70590,12870,0,57720,0,0,0,2021-11-18,0,,,,,,,
24,Quebec,2021-11-21,14201989,9923223,0,3540556,738110,100,0,2021-11-18,0,,,,,,,
60,Yukon,2021-11-21,81100,3510,0,77470,20,100,0,2021-11-18,0,,,,,,,
90,Federal allocation,2021-11-21,213838,3510,0,209868,460,0,0,2021-11-18,0,,,,,,,
1,Canada,2021-11-22,67417580,45998394,0,18363176,3037110,18900,0,2021-11-18,0,,,,,,,
35,Ontario,2021-11-22,26723831,18335781,0,7228250,1157300,2500,0,2021-11-18,0,,,,,,,
59,British Columbia,2021-11-22,8859680,5904840,0,2497040,452800,5000,0,2021-11-18,0,,,,,,,
48,Alberta,2021-11-22,7820039,5550285,0,1948454,316300,5000,0,2021-11-18,0,,,,,,,
47,Saskatchewan,2021-11-22,2425435,1697445,0,617990,107500,2500,0,2021-11-18,0,,,,,,,
12,Nova Scotia,2021-11-22,1759210,1176300,0,522500,60160,250,0,2021-11-18,0,,,,,,,
46,Manitoba,2021-11-22,2439508,1611390,0,733908,91960,2250,0,2021-11-18,0,,,,,,,
13,New Brunswick,2021-11-22,1452175,946875,0,443350,61500,450,0,2021-11-18,0,,,,,,,
10,Newfoundland and Labrador,2021-11-22,983800,615030,0,327420,41100,250,0,2021-11-18,0,,,,,,,
11,Prince Edward Island,2021-11-22,294355,207975,0,75980,9900,500,0,2021-11-18,0,,,,,,,
61,Northwest Territories,2021-11-22,92030,9360,0,82670,0,0,0,2021-11-18,0,,,,,,,
62,Nunavut,2021-11-22,70590,12870,0,57720,0,0,0,2021-11-18,0,,,,,,,
24,Quebec,2021-11-22,14201989,9923223,0,3540556,738110,100,0,2021-11-18,0,,,,,,,
60,Yukon,2021-11-22,81100,3510,0,77470,20,100,0,2021-11-18,0,,,,,,,
90,Federal allocation,2021-11-22,213838,3510,0,209868,460,0,0,2021-11-18,0,,,,,,,
1,Canada,2021-11-23,67417580,45998394,0,18363176,3037110,18900,0,2021-11-18,0,,,,,,,
35,Ontario,2021-11-23,26723831,18335781,0,7228250,1157300,2500,0,2021-11-18,0,,,,,,,
59,British Columbia,2021-11-23,8859680,5904840,0,2497040,452800,5000,0,2021-11-18,0,,,,,,,
48,Alberta,2021-11-23,7820039,5550285,0,1948454,316300,5000,0,2021-11-18,0,,,,,,,
47,Saskatchewan,2021-11-23,2425435,1697445,0,617990,107500,2500,0,2021-11-18,0,,,,,,,
12,Nova Scotia,2021-11-23,1759210,1176300,0,522500,60160,250,0,2021-11-18,0,,,,,,,
46,Manitoba,2021-11-23,2439508,1611390,0,733908,91960,2250,0,2021-11-18,0,,,,,,,
13,New Brunswick,2021-11-23,1452175,946875,0,443350,61500,450,0,2021-11-18,0,,,,,,,
10,Newfoundland and Labrador,2021-11-23,983800,615030,0,327420,41100,250,0,2021-11-18,0,,,,,,,
11,Prince Edward Island,2021-11-23,294355,207975,0,75980,9900,500,0,2021-11-18,0,,,,,,,
61,Northwest Territories,2021-11-23,92030,9360,0,82670,0,0,0,2021-11-18,0,,,,,,,
62,Nunavut,2021-11-23,70590,12870,0,57720,0,0,0,2021-11-18,0,,,,,,,
24,Quebec,2021-11-23,14201989,9923223,0,3540556,738110,100,0,2021-11-18,0,,,,,,,
60,Yukon,2021-11-23,81100,3510,0,77470,20,100,0,2021-11-18,0,,,,,,,
90,Federal allocation,2021-11-23,213838,3510,0,209868,460,0,0,2021-11-18,0,,,,,,,
1,Canada,2021-11-24,67417580,45998394,0,18363176,3037110,18900,0,2021-11-18,0,,,,,,,
35,Ontario,2021-11-24,26723831,18335781,0,7228250,1157300,2500,0,2021-11-18,0,,,,,,,
59,British Columbia,2021-11-24,8859680,5904840,0,2497040,452800,5000,0,2021-11-18,0,,,,,,,
48,Alberta,2021-11-24,7820039,5550285,0,1948454,316300,5000,0,2021-11-18,0,,,,,,,
47,Saskatchewan,2021-11-24,2425435,1697445,0,617990,107500,2500,0,2021-11-18,0,,,,,,,
12,Nova Scotia,2021-11-24,1759210,1176300,0,522500,60160,250,0,2021-11-18,0,,,,,,,
46,Manitoba,2021-11-24,2439508,1611390,0,733908,91960,2250,0,2021-11-18,0,,,,,,,
13,New Brunswick,2021-11-24,1452175,946875,0,443350,61500,450,0,2021-11-18,0,,,,,,,
10,Newfoundland and Labrador,2021-11-24,983800,615030,0,327420,41100,250,0,2021-11-18,0,,,,,,,
11,Prince Edward Island,2021-11-24,294355,207975,0,75980,9900,500,0,2021-11-18,0,,,,,,,
61,Northwest Territories,2021-11-24,92030,9360,0,82670,0,0,0,2021-11-18,0,,,,,,,
62,Nunavut,2021-11-24,70590,12870,0,57720,0,0,0,2021-11-18,0,,,,,,,
24,Quebec,2021-11-24,14201989,9923223,0,3540556,738110,100,0,2021-11-18,0,,,,,,,
60,Yukon,2021-11-24,81100,3510,0,77470,20,100,0,2021-11-18,0,,,,,,,
90,Federal allocation,2021-11-24,213838,3510,0,209868,460,0,0,2021-11-18,0,,,,,,,
1,Canada,2021-11-25,70529920,46340034,2603400,18530476,3037110,18900,0,2021-11-24,1,3112340,341640,2603400,167300,,,
35,Ontario,2021-11-25,27799831,18335781,1076000,7228250,1157300,2500,0,2021-11-24,1,1076000,,1076000,,,,
59,British Columbia,2021-11-25,9145400,5970360,147700,2569240,452800,5000,0,2021-11-24,1,285720,65520,147700,72200,,,
48,Alberta,2021-11-25,8321679,5657925,394000,1948454,316300,5000,0,2021-11-24,1,501640,107640,394000,,,,
47,Saskatchewan,2021-11-25,2537435,1697445,112000,617990,107500,2500,0,2021-11-24,1,112000,,112000,,,,
12,Nova Scotia,2021-11-25,1776910,1176300,11700,528500,60160,250,0,2021-11-24,1,17700,,11700,6000,,,
46,Manitoba,2021-11-25,2775068,1749450,126000,805408,91960,2250,0,2021-11-24,1,335560,138060,126000,71500,,,
13,New Brunswick,2021-11-25,1538595,977295,56000,443350,61500,450,0,2021-11-24,1,86420,30420,56000,,,,
10,Newfoundland and Labrador,2021-11-25,1007800,615030,24000,327420,41100,250,0,2021-11-24,1,24000,,24000,,,,
11,Prince Edward Island,2021-11-25,298355,207975,4000,75980,9900,500,0,2021-11-24,1,4000,,4000,,,,
61,Northwest Territories,2021-11-25,92030,9360,0,82670,0,0,0,2021-11-24,1,,,,,,,
62,Nunavut,2021-11-25,77590,12870,0,64720,0,0,0,2021-11-24,1,7000,,,7000,,,
24,Quebec,2021-11-25,14853989,9923223,652000,3540556,738110,100,0,2021-11-24,1,652000,,652000,,,,
60,Yukon,2021-11-25,91100,3510,0,87470,20,100,0,2021-11-24,1,10000,,,10000,,,
90,Federal allocation,2021-11-25,213838,3510,0,210468,460,0,0,2021-11-24,1,,,,600,,,
1,Canada,2021-11-26,70529920,46340034,2603400,18530476,3037110,18900,0,2021-11-24,0,,,,,,,
35,Ontario,2021-11-26,27799831,18335781,1076000,7228250,1157300,2500,0,2021-11-24,0,,,,,,,
59,British Columbia,2021-11-26,9145400,5970360,147700,2569240,452800,5000,0,2021-11-24,0,,,,,,,
48,Alberta,2021-11-26,8321679,5657925,394000,1948454,316300,5000,0,2021-11-24,0,,,,,,,
47,Saskatchewan,2021-11-26,2537435,1697445,112000,617990,107500,2500,0,2021-11-24,0,,,,,,,
12,Nova Scotia,2021-11-26,1776910,1176300,11700,528500,60160,250,0,2021-11-24,0,,,,,,,
46,Manitoba,2021-11-26,2775068,1749450,126000,805408,91960,2250,0,2021-11-24,0,,,,,,,
13,New Brunswick,2021-11-26,1538595,977295,56000,443350,61500,450,0,2021-11-24,0,,,,,,,
10,Newfoundland and Labrador,2021-11-26,1007800,615030,24000,327420,41100,250,0,2021-11-24,0,,,,,,,
11,Prince Edward Island,2021-11-26,298355,207975,4000,75980,9900,500,0,2021-11-24,0,,,,,,,
61,Northwest Territories,2021-11-26,92030,9360,0,82670,0,0,0,2021-11-24,0,,,,,,,
62,Nunavut,2021-11-26,77590,12870,0,64720,0,0,0,2021-11-24,0,,,,,,,
24,Quebec,2021-11-26,14853989,9923223,652000,3540556,738110,100,0,2021-11-24,0,,,,,,,
60,Yukon,2021-11-26,91100,3510,0,87470,20,100,0,2021-11-24,0,,,,,,,
90,Federal allocation,2021-11-26,213838,3510,0,210468,460,0,0,2021-11-24,0,,,,,,,
1,Canada,2021-11-27,70529920,46340034,2603400,18530476,3037110,18900,0,2021-11-24,0,,,,,,,
35,Ontario,2021-11-27,27799831,18335781,1076000,7228250,1157300,2500,0,2021-11-24,0,,,,,,,
59,British Columbia,2021-11-27,9145400,5970360,147700,2569240,452800,5000,0,2021-11-24,0,,,,,,,
48,Alberta,2021-11-27,8321679,5657925,394000,1948454,316300,5000,0,2021-11-24,0,,,,,,,
47,Saskatchewan,2021-11-27,2537435,1697445,112000,617990,107500,2500,0,2021-11-24,0,,,,,,,
12,Nova Scotia,2021-11-27,1776910,1176300,11700,528500,60160,250,0,2021-11-24,0,,,,,,,
46,Manitoba,2021-11-27,2775068,1749450,126000,805408,91960,2250,0,2021-11-24,0,,,,,,,
13,New Brunswick,2021-11-27,1538595,977295,56000,443350,61500,450,0,2021-11-24,0,,,,,,,
10,Newfoundland and Labrador,2021-11-27,1007800,615030,24000,327420,41100,250,0,2021-11-24,0,,,,,,,
11,Prince Edward Island,2021-11-27,298355,207975,4000,75980,9900,500,0,2021-11-24,0,,,,,,,
61,Northwest Territories,2021-11-27,92030,9360,0,82670,0,0,0,2021-11-24,0,,,,,,,
62,Nunavut,2021-11-27,77590,12870,0,64720,0,0,0,2021-11-24,0,,,,,,,
24,Quebec,2021-11-27,14853989,9923223,652000,3540556,738110,100,0,2021-11-24,0,,,,,,,
60,Yukon,2021-11-27,91100,3510,0,87470,20,100,0,2021-11-24,0,,,,,,,
90,Federal allocation,2021-11-27,213838,3510,0,210468,460,0,0,2021-11-24,0,,,,,,,
1,Canada,2021-11-28,70529920,46340034,2603400,18530476,3037110,18900,0,2021-11-24,0,,,,,,,
35,Ontario,2021-11-28,27799831,18335781,1076000,7228250,1157300,2500,0,2021-11-24,0,,,,,,,
59,British Columbia,2021-11-28,9145400,5970360,147700,2569240,452800,5000,0,2021-11-24,0,,,,,,,
48,Alberta,2021-11-28,8321679,5657925,394000,1948454,316300,5000,0,2021-11-24,0,,,,,,,
47,Saskatchewan,2021-11-28,2537435,1697445,112000,617990,107500,2500,0,2021-11-24,0,,,,,,,
12,Nova Scotia,2021-11-28,1776910,1176300,11700,528500,60160,250,0,2021-11-24,0,,,,,,,
46,Manitoba,2021-11-28,2775068,1749450,126000,805408,91960,2250,0,2021-11-24,0,,,,,,,
13,New Brunswick,2021-11-28,1538595,977295,56000,443350,61500,450,0,2021-11-24,0,,,,,,,
10,Newfoundland and Labrador,2021-11-28,1007800,615030,24000,327420,41100,250,0,2021-11-24,0,,,,,,,
11,Prince Edward Island,2021-11-28,298355,207975,4000,75980,9900,500,0,2021-11-24,0,,,,,,,
61,Northwest Territories,2021-11-28,92030,9360,0,82670,0,0,0,2021-11-24,0,,,,,,,
62,Nunavut,2021-11-28,77590,12870,0,64720,0,0,0,2021-11-24,0,,,,,,,
24,Quebec,2021-11-28,14853989,9923223,652000,3540556,738110,100,0,2021-11-24,0,,,,,,,
60,Yukon,2021-11-28,91100,3510,0,87470,20,100,0,2021-11-24,0,,,,,,,
90,Federal allocation,2021-11-28,213838,3510,0,210468,460,0,0,2021-11-24,0,,,,,,,
1,Canada,2021-11-29,70529920,46340034,2603400,18530476,3037110,18900,0,2021-11-24,0,,,,,,,
35,Ontario,2021-11-29,27799831,18335781,1076000,7228250,1157300,2500,0,2021-11-24,0,,,,,,,
59,British Columbia,2021-11-29,9145400,5970360,147700,2569240,452800,5000,0,2021-11-24,0,,,,,,,
48,Alberta,2021-11-29,8321679,5657925,394000,1948454,316300,5000,0,2021-11-24,0,,,,,,,
47,Saskatchewan,2021-11-29,2537435,1697445,112000,617990,107500,2500,0,2021-11-24,0,,,,,,,
12,Nova Scotia,2021-11-29,1776910,1176300,11700,528500,60160,250,0,2021-11-24,0,,,,,,,
46,Manitoba,2021-11-29,2775068,1749450,126000,805408,91960,2250,0,2021-11-24,0,,,,,,,
13,New Brunswick,2021-11-29,1538595,977295,56000,443350,61500,450,0,2021-11-24,0,,,,,,,
10,Newfoundland and Labrador,2021-11-29,1007800,615030,24000,327420,41100,250,0,2021-11-24,0,,,,,,,
11,Prince Edward Island,2021-11-29,298355,207975,4000,75980,9900,500,0,2021-11-24,0,,,,,,,
61,Northwest Territories,2021-11-29,92030,9360,0,82670,0,0,0,2021-11-24,0,,,,,,,
62,Nunavut,2021-11-29,77590,12870,0,64720,0,0,0,2021-11-24,0,,,,,,,
24,Quebec,2021-11-29,14853989,9923223,652000,3540556,738110,100,0,2021-11-24,0,,,,,,,
60,Yukon,2021-11-29,91100,3510,0,87470,20,100,0,2021-11-24,0,,,,,,,
90,Federal allocation,2021-11-29,213838,3510,0,210468,460,0,0,2021-11-24,0,,,,,,,
1,Canada,2021-11-30,70529920,46340034,2603400,18530476,3037110,18900,0,2021-11-24,0,,,,,,,
35,Ontario,2021-11-30,27799831,18335781,1076000,7228250,1157300,2500,0,2021-11-24,0,,,,,,,
59,British Columbia,2021-11-30,9145400,5970360,147700,2569240,452800,5000,0,2021-11-24,0,,,,,,,
48,Alberta,2021-11-30,8321679,5657925,394000,1948454,316300,5000,0,2021-11-24,0,,,,,,,
47,Saskatchewan,2021-11-30,2537435,1697445,112000,617990,107500,2500,0,2021-11-24,0,,,,,,,
12,Nova Scotia,2021-11-30,1776910,1176300,11700,528500,60160,250,0,2021-11-24,0,,,,,,,
46,Manitoba,2021-11-30,2775068,1749450,126000,805408,91960,2250,0,2021-11-24,0,,,,,,,
13,New Brunswick,2021-11-30,1538595,977295,56000,443350,61500,450,0,2021-11-24,0,,,,,,,
10,Newfoundland and Labrador,2021-11-30,1007800,615030,24000,327420,41100,250,0,2021-11-24,0,,,,,,,
11,Prince Edward Island,2021-11-30,298355,207975,4000,75980,9900,500,0,2021-11-24,0,,,,,,,
61,Northwest Territories,2021-11-30,92030,9360,0,82670,0,0,0,2021-11-24,0,,,,,,,
62,Nunavut,2021-11-30,77590,12870,0,64720,0,0,0,2021-11-24,0,,,,,,,
24,Quebec,2021-11-30,14853989,9923223,652000,3540556,738110,100,0,2021-11-24,0,,,,,,,
60,Yukon,2021-11-30,91100,3510,0,87470,20,100,0,2021-11-24,0,,,,,,,
90,Federal allocation,2021-11-30,213838,3510,0,210468,460,0,0,2021-11-24,0,,,,,,,
1,Canada,2021-12-01,70529920,46340034,2603400,18530476,3037110,18900,0,2021-11-24,0,,,,,,,
35,Ontario,2021-12-01,27799831,18335781,1076000,7228250,1157300,2500,0,2021-11-24,0,,,,,,,
59,British Columbia,2021-12-01,9145400,5970360,147700,2569240,452800,5000,0,2021-11-24,0,,,,,,,
48,Alberta,2021-12-01,8321679,5657925,394000,1948454,316300,5000,0,2021-11-24,0,,,,,,,
47,Saskatchewan,2021-12-01,2537435,1697445,112000,617990,107500,2500,0,2021-11-24,0,,,,,,,
12,Nova Scotia,2021-12-01,1776910,1176300,11700,528500,60160,250,0,2021-11-24,0,,,,,,,
46,Manitoba,2021-12-01,2775068,1749450,126000,805408,91960,2250,0,2021-11-24,0,,,,,,,
13,New Brunswick,2021-12-01,1538595,977295,56000,443350,61500,450,0,2021-11-24,0,,,,,,,
10,Newfoundland and Labrador,2021-12-01,1007800,615030,24000,327420,41100,250,0,2021-11-24,0,,,,,,,
11,Prince Edward Island,2021-12-01,298355,207975,4000,75980,9900,500,0,2021-11-24,0,,,,,,,
61,Northwest Territories,2021-12-01,92030,9360,0,82670,0,0,0,2021-11-24,0,,,,,,,
62,Nunavut,2021-12-01,77590,12870,0,64720,0,0,0,2021-11-24,0,,,,,,,
24,Quebec,2021-12-01,14853989,9923223,652000,3540556,738110,100,0,2021-11-24,0,,,,,,,
60,Yukon,2021-12-01,91100,3510,0,87470,20,100,0,2021-11-24,0,,,,,,,
90,Federal allocation,2021-12-01,213838,3510,0,210468,460,0,0,2021-11-24,0,,,,,,,
1,Canada,2021-12-02,71962190,47201154,2709700,18989076,3037110,19150,0,2021-12-02,1,1432270,861120,106300,458600,,250,
