date,COVID_HOSP,reporting_week,reporting_year,numcases_total,numcases_weekly,ratecases_total,numdeaths_total,numdeaths_weekly,ratedeaths_total,ratecases_last7,ratedeaths_last7,numcases_last14,numdeaths_last14,ratecases_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7,numtotal_all_distributed,numtotal_pfizerbiontech_distributed,numtotal_pfizerbiontech_5_11_distributed,numtotal_moderna_distributed,numtotal_astrazeneca_distributed,numtotal_janssen_distributed,numtotal_novavax_distributed,as_of_date
2021-05-13,3811,19,2021,1324122,43558,3462.11,24672,325,64.51,113.89,0.85,96254.0,638.0,251.67,1.67,6222.57,16.27,46.43,0.12,20525532,13655442,0,4551610,2318480,0,0,2021-05-12
2021-05-14,3619,19,2021,1324122,43558,3462.11,24672,325,64.51,113.89,0.85,96254.0,638.0,251.67,1.67,6222.57,16.27,46.43,0.12,20525532,13655442,0,4551610,2318480,0,0,2021-05-12
2021-05-15,3639,19,2021,1324122,43558,3462.11,24672,325,64.51,113.89,0.85,96254.0,638.0,251.67,1.67,6222.57,16.27,46.43,0.12,20525532,13655442,0,4551610,2318480,0,0,2021-05-12
2021-05-16,3698,20,2021,1356121,31999,3545.78,24962,290,65.27,83.67,0.76,75557.0,615.0,197.55,1.61,4571.29,11.95,41.43,0.11,20525532,13655442,0,4551610,2318480,0,0,2021-05-12
2021-05-17,3561,20,2021,1356121,31999,3545.78,24962,290,65.27,83.67,0.76,75557.0,615.0,197.55,1.61,4571.29,11.95,41.43,0.11,20525532,13655442,0,4551610,2318480,0,0,2021-05-12
2021-05-18,3473,20,2021,1356121,31999,3545.78,24962,290,65.27,83.67,0.76,75557.0,615.0,197.55,1.61,4571.29,11.95,41.43,0.11,21905052,15033702,0,4552870,2318480,0,0,2021-05-18
2021-05-19,3393,20,2021,1356121,31999,3545.78,24962,290,65.27,83.67,0.76,75557.0,615.0,197.55,1.61,4571.29,11.95,41.43,0.11,21905052,15033702,0,4552870,2318480,0,0,2021-05-18
2021-05-20,3277,20,2021,1356121,31999,3545.78,24962,290,65.27,83.67,0.76,75557.0,615.0,197.55,1.61,4571.29,11.95,41.43,0.11,23083012,15677202,0,4552930,2852880,0,0,2021-05-20
2021-05-21,3260,20,2021,1356121,31999,3545.78,24962,290,65.27,83.67,0.76,75557.0,615.0,197.55,1.61,4571.29,11.95,41.43,0.11,23083012,15677202,0,4552930,2852880,0,0,2021-05-20
2021-05-22,3123,20,2021,1356121,31999,3545.78,24962,290,65.27,83.67,0.76,75557.0,615.0,197.55,1.61,4571.29,11.95,41.43,0.11,23083012,15677202,0,4552930,2852880,0,0,2021-05-20
2021-05-23,3155,21,2021,1376991,20870,3600.34,25237,275,65.99,54.57,0.72,52869.0,565.0,138.23,1.48,2981.43,7.8,39.29,0.1,23083012,15677202,0,4552930,2852880,0,0,2021-05-20
2021-05-24,3090,21,2021,1376991,20870,3600.34,25237,275,65.99,54.57,0.72,52869.0,565.0,138.23,1.48,2981.43,7.8,39.29,0.1,23083012,15677202,0,4552930,2852880,0,0,2021-05-20
2021-05-25,3004,21,2021,1376991,20870,3600.34,25237,275,65.99,54.57,0.72,52869.0,565.0,138.23,1.48,2981.43,7.8,39.29,0.1,25541882,17095242,0,5593760,2852880,0,0,2021-05-25
2021-05-26,2920,21,2021,1376991,20870,3600.34,25237,275,65.99,54.57,0.72,52869.0,565.0,138.23,1.48,2981.43,7.8,39.29,0.1,25541882,17095242,0,5593760,2852880,0,0,2021-05-25
2021-05-27,2782,21,2021,1376991,20870,3600.34,25237,275,65.99,54.57,0.72,52869.0,565.0,138.23,1.48,2981.43,7.8,39.29,0.1,26142532,17695452,0,5594200,2852880,0,0,2021-05-27
2021-05-28,2637,21,2021,1376991,20870,3600.34,25237,275,65.99,54.57,0.72,52869.0,565.0,138.23,1.48,2981.43,7.8,39.29,0.1,26142532,17695452,0,5594200,2852880,0,0,2021-05-27
2021-05-29,2581,21,2021,1376991,20870,3600.34,25237,275,65.99,54.57,0.72,52869.0,565.0,138.23,1.48,2981.43,7.8,39.29,0.1,26142532,17695452,0,5594200,2852880,0,0,2021-05-27
2021-05-30,2527,22,2021,1391389,14398,3637.99,25469,232,66.59,37.65,0.61,35268.0,507.0,92.21,1.33,2056.86,5.38,33.14,0.09,26142532,17695452,0,5594200,2852880,0,0,2021-05-27
2021-05-31,2398,22,2021,1391389,14398,3637.99,25469,232,66.59,37.65,0.61,35268.0,507.0,92.21,1.33,2056.86,5.38,33.14,0.09,26142532,17695452,0,5594200,2852880,0,0,2021-05-27
2021-06-01,2351,22,2021,1391389,14398,3637.99,25469,232,66.59,37.65,0.61,35268.0,507.0,92.21,1.33,2056.86,5.38,33.14,0.09,27955492,19391952,0,5700660,2862880,0,0,2021-06-01
2021-06-02,2224,22,2021,1391389,14398,3637.99,25469,232,66.59,37.65,0.61,35268.0,507.0,92.21,1.33,2056.86,5.38,33.14,0.09,27955492,19391952,0,5700660,2862880,0,0,2021-06-01
2021-06-03,2099,22,2021,1391389,14398,3637.99,25469,232,66.59,37.65,0.61,35268.0,507.0,92.21,1.33,2056.86,5.38,33.14,0.09,27955492,19391952,0,5700660,2862880,0,0,2021-06-01
2021-06-04,2036,22,2021,1391389,14398,3637.99,25469,232,66.59,37.65,0.61,35268.0,507.0,92.21,1.33,2056.86,5.38,33.14,0.09,29078761,20115781,0,6090120,2872860,0,0,2021-06-03
2021-06-05,2025,22,2021,1391389,14398,3637.99,25469,232,66.59,37.65,0.61,35268.0,507.0,92.21,1.33,2056.86,5.38,33.14,0.09,29078761,20115781,0,6090120,2872860,0,0,2021-06-03
2021-06-06,1988,23,2021,1401102,9713,3663.38,25658,189,67.09,25.4,0.49,24111.0,421.0,63.04,1.1,1387.57,3.63,27.0,0.07,29078761,20115781,0,6090120,2872860,0,0,2021-06-03
2021-06-07,1931,23,2021,1401102,9713,3663.38,25658,189,67.09,25.4,0.49,24111.0,421.0,63.04,1.1,1387.57,3.63,27.0,0.07,30042916,21063636,0,6106420,2872860,0,0,2021-06-07
2021-06-08,1851,23,2021,1401102,9713,3663.38,25658,189,67.09,25.4,0.49,24111.0,421.0,63.04,1.1,1387.57,3.63,27.0,0.07,30042916,21063636,0,6106420,2872860,0,0,2021-06-07
2021-06-09,1785,23,2021,1401102,9713,3663.38,25658,189,67.09,25.4,0.49,24111.0,421.0,63.04,1.1,1387.57,3.63,27.0,0.07,30042916,21063636,0,6106420,2872860,0,0,2021-06-07
2021-06-10,1688,23,2021,1401102,9713,3663.38,25658,189,67.09,25.4,0.49,24111.0,421.0,63.04,1.1,1387.57,3.63,27.0,0.07,30042916,21063636,0,6106420,2872860,0,0,2021-06-07
2021-06-11,1614,23,2021,1401102,9713,3663.38,25658,189,67.09,25.4,0.49,24111.0,421.0,63.04,1.1,1387.57,3.63,27.0,0.07,31628354,22529874,0,6203120,2895360,0,0,2021-06-11
2021-06-12,1604,23,2021,1401102,9713,3663.38,25658,189,67.09,25.4,0.49,24111.0,421.0,63.04,1.1,1387.57,3.63,27.0,0.07,31628354,22529874,0,6203120,2895360,0,0,2021-06-11
2021-06-13,1568,24,2021,1408217,7115,3681.99,25798,140,67.45,18.6,0.37,16828.0,329.0,44.0,0.86,1016.43,2.66,20.0,0.05,31628354,22529874,0,6203120,2895360,0,0,2021-06-11
2021-06-14,1544,24,2021,1408217,7115,3681.99,25798,140,67.45,18.6,0.37,16828.0,329.0,44.0,0.86,1016.43,2.66,20.0,0.05,31628354,22529874,0,6203120,2895360,0,0,2021-06-11
2021-06-15,1472,24,2021,1408217,7115,3681.99,25798,140,67.45,18.6,0.37,16828.0,329.0,44.0,0.86,1016.43,2.66,20.0,0.05,33113116,24014736,0,6203020,2895360,0,0,2021-06-14
2021-06-16,1388,24,2021,1408217,7115,3681.99,25798,140,67.45,18.6,0.37,16828.0,329.0,44.0,0.86,1016.43,2.66,20.0,0.05,33113116,24014736,0,6203020,2895360,0,0,2021-06-14
2021-06-17,1324,24,2021,1408217,7115,3681.99,25798,140,67.45,18.6,0.37,16828.0,329.0,44.0,0.86,1016.43,2.66,20.0,0.05,34067976,24935496,0,6203020,2929460,0,0,2021-06-16
2021-06-18,1271,24,2021,1408217,7115,3681.99,25798,140,67.45,18.6,0.37,16828.0,329.0,44.0,0.86,1016.43,2.66,20.0,0.05,34067976,24935496,0,6203020,2929460,0,0,2021-06-16
2021-06-19,1237,24,2021,1408217,7115,3681.99,25798,140,67.45,18.6,0.37,16828.0,329.0,44.0,0.86,1016.43,2.66,20.0,0.05,34067976,24935496,0,6203020,2929460,0,0,2021-06-16
2021-06-20,1255,25,2021,1412969,4752,3694.41,25960,162,67.88,12.42,0.42,11867.0,302.0,31.03,0.79,678.86,1.77,23.14,0.06,34067976,24935496,0,6203020,2929460,0,0,2021-06-16
2021-06-21,1167,25,2021,1412969,4752,3694.41,25960,162,67.88,12.42,0.42,11867.0,302.0,31.03,0.79,678.86,1.77,23.14,0.06,34067976,24935496,0,6203020,2929460,0,0,2021-06-16
2021-06-22,1133,25,2021,1412969,4752,3694.41,25960,162,67.88,12.42,0.42,11867.0,302.0,31.03,0.79,678.86,1.77,23.14,0.06,37230836,24945186,0,9346190,2939460,0,0,2021-06-22
2021-06-23,1087,25,2021,1412969,4752,3694.41,25960,162,67.88,12.42,0.42,11867.0,302.0,31.03,0.79,678.86,1.77,23.14,0.06,37230836,24945186,0,9346190,2939460,0,0,2021-06-22
2021-06-24,1066,25,2021,1412969,4752,3694.41,25960,162,67.88,12.42,0.42,11867.0,302.0,31.03,0.79,678.86,1.77,23.14,0.06,37230836,24945186,0,9346190,2939460,0,0,2021-06-22
2021-06-25,1021,25,2021,1412969,4752,3694.41,25960,162,67.88,12.42,0.42,11867.0,302.0,31.03,0.79,678.86,1.77,23.14,0.06,42882674,27295764,0,12637450,2949460,0,0,2021-06-24
2021-06-26,1004,25,2021,1412969,4752,3694.41,25960,162,67.88,12.42,0.42,11867.0,302.0,31.03,0.79,678.86,1.77,23.14,0.06,42882674,27295764,0,12637450,2949460,0,0,2021-06-24
2021-06-27,1001,26,2021,1416732,3763,3704.25,26090,130,68.22,9.84,0.34,8515.0,292.0,22.26,0.76,537.57,1.41,18.57,0.05,42882674,27295764,0,12637450,2949460,0,0,2021-06-24
2021-06-28,980,26,2021,1416732,3763,3704.25,26090,130,68.22,9.84,0.34,8515.0,292.0,22.26,0.76,537.57,1.41,18.57,0.05,42882674,27295764,0,12637450,2949460,0,0,2021-06-24
2021-06-29,936,26,2021,1416732,3763,3704.25,26090,130,68.22,9.84,0.34,8515.0,292.0,22.26,0.76,537.57,1.41,18.57,0.05,44911854,28971444,0,12990950,2949460,0,0,2021-06-28
2021-06-30,898,26,2021,1416732,3763,3704.25,26090,130,68.22,9.84,0.34,8515.0,292.0,22.26,0.76,537.57,1.41,18.57,0.05,44911854,28971444,0,12990950,2949460,0,0,2021-06-28
2021-07-01,852,26,2021,1416732,3763,3704.25,26090,130,68.22,9.84,0.34,8515.0,292.0,22.26,0.76,537.57,1.41,18.57,0.05,44911854,28971444,0,12990950,2949460,0,0,2021-06-28
2021-07-02,830,26,2021,1416732,3763,3704.25,26090,130,68.22,9.84,0.34,8515.0,292.0,22.26,0.76,537.57,1.41,18.57,0.05,48989862,29775852,0,16129250,3084760,0,0,2021-07-02
2021-07-03,812,26,2021,1416732,3763,3704.25,26090,130,68.22,9.84,0.34,8515.0,292.0,22.26,0.76,537.57,1.41,18.57,0.05,48989862,29775852,0,16129250,3084760,0,0,2021-07-02
2021-07-04,810,27,2021,1420355,3623,3713.72,26168,78,68.42,9.47,0.2,7386.0,208.0,19.31,0.54,517.57,1.35,11.14,0.03,48989862,29775852,0,16129250,3084760,0,0,2021-07-02
2021-07-05,800,27,2021,1420355,3623,3713.72,26168,78,68.42,9.47,0.2,7386.0,208.0,19.31,0.54,517.57,1.35,11.14,0.03,48989862,29775852,0,16129250,3084760,0,0,2021-07-02
2021-07-06,790,27,2021,1420355,3623,3713.72,26168,78,68.42,9.47,0.2,7386.0,208.0,19.31,0.54,517.57,1.35,11.14,0.03,49454782,29850732,0,16519290,3084760,0,0,2021-07-05
2021-07-07,772,27,2021,1420355,3623,3713.72,26168,78,68.42,9.47,0.2,7386.0,208.0,19.31,0.54,517.57,1.35,11.14,0.03,49454782,29850732,0,16519290,3084760,0,0,2021-07-05
2021-07-08,715,27,2021,1420355,3623,3713.72,26168,78,68.42,9.47,0.2,7386.0,208.0,19.31,0.54,517.57,1.35,11.14,0.03,50728928,30674418,0,16969750,3084760,0,0,2021-07-08
2021-07-09,693,27,2021,1420355,3623,3713.72,26168,78,68.42,9.47,0.2,7386.0,208.0,19.31,0.54,517.57,1.35,11.14,0.03,50728928,30674418,0,16969750,3084760,0,0,2021-07-08
2021-07-10,706,27,2021,1420355,3623,3713.72,26168,78,68.42,9.47,0.2,7386.0,208.0,19.31,0.54,517.57,1.35,11.14,0.03,50728928,30674418,0,16969750,3084760,0,0,2021-07-08
2021-07-11,693,28,2021,1423021,2666,3720.69,26228,60,68.58,6.97,0.16,6289.0,138.0,16.44,0.36,380.86,1.0,8.57,0.02,50728928,30674418,0,16969750,3084760,0,0,2021-07-08
2021-07-12,677,28,2021,1423021,2666,3720.69,26228,60,68.58,6.97,0.16,6289.0,138.0,16.44,0.36,380.86,1.0,8.57,0.02,50728928,30674418,0,16969750,3084760,0,0,2021-07-08
2021-07-13,659,28,2021,1423021,2666,3720.69,26228,60,68.58,6.97,0.16,6289.0,138.0,16.44,0.36,380.86,1.0,8.57,0.02,51639488,30674418,0,17880310,3084760,0,0,2021-07-12
2021-07-14,641,28,2021,1423021,2666,3720.69,26228,60,68.58,6.97,0.16,6289.0,138.0,16.44,0.36,380.86,1.0,8.57,0.02,51639488,30674418,0,17880310,3084760,0,0,2021-07-12
2021-07-15,622,28,2021,1423021,2666,3720.69,26228,60,68.58,6.97,0.16,6289.0,138.0,16.44,0.36,380.86,1.0,8.57,0.02,53166436,32060946,0,18020730,3084760,0,0,2021-07-14
2021-07-16,588,28,2021,1423021,2666,3720.69,26228,60,68.58,6.97,0.16,6289.0,138.0,16.44,0.36,380.86,1.0,8.57,0.02,53166436,32060946,0,18020730,3084760,0,0,2021-07-14
2021-07-17,593,28,2021,1423021,2666,3720.69,26228,60,68.58,6.97,0.16,6289.0,138.0,16.44,0.36,380.86,1.0,8.57,0.02,53166436,32060946,0,18020730,3084760,0,0,2021-07-14
2021-07-18,598,29,2021,1426228,3207,3729.08,26279,51,68.71,8.39,0.13,5873.0,111.0,15.36,0.29,458.14,1.2,7.29,0.02,53166436,32060946,0,18020730,3084760,0,0,2021-07-14
2021-07-19,577,29,2021,1426228,3207,3729.08,26279,51,68.71,8.39,0.13,5873.0,111.0,15.36,0.29,458.14,1.2,7.29,0.02,53166436,32060946,0,18020730,3084760,0,0,2021-07-14
2021-07-20,563,29,2021,1426228,3207,3729.08,26279,51,68.71,8.39,0.13,5873.0,111.0,15.36,0.29,458.14,1.2,7.29,0.02,55378776,34253826,0,18040190,3084760,0,0,2021-07-19
2021-07-21,556,29,2021,1426228,3207,3729.08,26279,51,68.71,8.39,0.13,5873.0,111.0,15.36,0.29,458.14,1.2,7.29,0.02,55378776,34253826,0,18040190,3084760,0,0,2021-07-19
2021-07-22,536,29,2021,1426228,3207,3729.08,26279,51,68.71,8.39,0.13,5873.0,111.0,15.36,0.29,458.14,1.2,7.29,0.02,56339346,35214396,0,18040190,3084760,0,0,2021-07-21
2021-07-23,502,29,2021,1426228,3207,3729.08,26279,51,68.71,8.39,0.13,5873.0,111.0,15.36,0.29,458.14,1.2,7.29,0.02,56339346,35214396,0,18040190,3084760,0,0,2021-07-21
2021-07-24,500,29,2021,1426228,3207,3729.08,26279,51,68.71,8.39,0.13,5873.0,111.0,15.36,0.29,458.14,1.2,7.29,0.02,56339346,35214396,0,18040190,3084760,0,0,2021-07-21
2021-07-25,519,30,2021,1431252,5024,3742.22,26327,48,68.84,13.14,0.13,8231.0,99.0,21.52,0.26,717.71,1.88,6.86,0.02,56339346,35214396,0,18040190,3084760,0,0,2021-07-21
2021-07-26,510,30,2021,1431252,5024,3742.22,26327,48,68.84,13.14,0.13,8231.0,99.0,21.52,0.26,717.71,1.88,6.86,0.02,56339346,35214396,0,18040190,3084760,0,0,2021-07-21
2021-07-27,488,30,2021,1431252,5024,3742.22,26327,48,68.84,13.14,0.13,8231.0,99.0,21.52,0.26,717.71,1.88,6.86,0.02,58351674,37226724,0,18040190,3084760,0,0,2021-07-26
2021-07-28,493,30,2021,1431252,5024,3742.22,26327,48,68.84,13.14,0.13,8231.0,99.0,21.52,0.26,717.71,1.88,6.86,0.02,58351674,37226724,0,18040190,3084760,0,0,2021-07-26
2021-07-29,490,30,2021,1431252,5024,3742.22,26327,48,68.84,13.14,0.13,8231.0,99.0,21.52,0.26,717.71,1.88,6.86,0.02,59934540,38809590,0,18040190,3084760,0,0,2021-07-28
2021-07-30,480,30,2021,1431252,5024,3742.22,26327,48,68.84,13.14,0.13,8231.0,99.0,21.52,0.26,717.71,1.88,6.86,0.02,59934540,38809590,0,18040190,3084760,0,0,2021-07-28
2021-07-31,468,30,2021,1431252,5024,3742.22,26327,48,68.84,13.14,0.13,8231.0,99.0,21.52,0.26,717.71,1.88,6.86,0.02,59934540,38809590,0,18040190,3084760,0,0,2021-07-28
2021-08-01,475,31,2021,1439068,7816,3762.65,26394,67,69.01,20.44,0.18,12840.0,115.0,33.57,0.3,1116.57,2.92,9.57,0.03,59934540,38809590,0,18040190,3084760,0,0,2021-07-28
2021-08-02,481,31,2021,1439068,7816,3762.65,26394,67,69.01,20.44,0.18,12840.0,115.0,33.57,0.3,1116.57,2.92,9.57,0.03,59934540,38809590,0,18040190,3084760,0,0,2021-07-28
2021-08-03,490,31,2021,1439068,7816,3762.65,26394,67,69.01,20.44,0.18,12840.0,115.0,33.57,0.3,1116.57,2.92,9.57,0.03,59980580,38886960,0,18040190,3053430,0,0,2021-08-03
2021-08-04,511,31,2021,1439068,7816,3762.65,26394,67,69.01,20.44,0.18,12840.0,115.0,33.57,0.3,1116.57,2.92,9.57,0.03,59980580,38886960,0,18040190,3053430,0,0,2021-08-03
2021-08-05,539,31,2021,1439068,7816,3762.65,26394,67,69.01,20.44,0.18,12840.0,115.0,33.57,0.3,1116.57,2.92,9.57,0.03,61923380,40829760,0,18040190,3053430,0,0,2021-08-03
2021-08-06,508,31,2021,1439068,7816,3762.65,26394,67,69.01,20.44,0.18,12840.0,115.0,33.57,0.3,1116.57,2.92,9.57,0.03,61923380,40829760,0,18040190,3053430,0,0,2021-08-03
2021-08-07,521,31,2021,1439068,7816,3762.65,26394,67,69.01,20.44,0.18,12840.0,115.0,33.57,0.3,1116.57,2.92,9.57,0.03,61923380,40829760,0,18040190,3053430,0,0,2021-08-03
2021-08-08,506,32,2021,1452110,13042,3796.75,26431,37,69.11,34.1,0.1,20858.0,104.0,54.54,0.27,1863.14,4.87,5.29,0.01,61923380,40829760,0,18040190,3053430,0,0,2021-08-03
2021-08-09,541,32,2021,1452110,13042,3796.75,26431,37,69.11,34.1,0.1,20858.0,104.0,54.54,0.27,1863.14,4.87,5.29,0.01,61923380,40829760,0,18040190,3053430,0,0,2021-08-04
2021-08-10,560,32,2021,1452110,13042,3796.75,26431,37,69.11,34.1,0.1,20858.0,104.0,54.54,0.27,1863.14,4.87,5.29,0.01,62897250,41856960,0,18040170,2999210,0,0,2021-08-09
2021-08-11,587,32,2021,1452110,13042,3796.75,26431,37,69.11,34.1,0.1,20858.0,104.0,54.54,0.27,1863.14,4.87,5.29,0.01,62897250,41856960,0,18040170,2999210,0,0,2021-08-09
2021-08-12,614,32,2021,1452110,13042,3796.75,26431,37,69.11,34.1,0.1,20858.0,104.0,54.54,0.27,1863.14,4.87,5.29,0.01,63578190,42537900,0,18041170,2999120,0,0,2021-08-11
2021-08-13,633,32,2021,1452110,13042,3796.75,26431,37,69.11,34.1,0.1,20858.0,104.0,54.54,0.27,1863.14,4.87,5.29,0.01,63578190,42537900,0,18041170,2999120,0,0,2021-08-11
2021-08-14,624,32,2021,1452110,13042,3796.75,26431,37,69.11,34.1,0.1,20858.0,104.0,54.54,0.27,1863.14,4.87,5.29,0.01,63578190,42537900,0,18041170,2999120,0,0,2021-08-11
2021-08-15,646,33,2021,1468931,16821,3840.73,26522,91,69.35,43.98,0.24,29863.0,128.0,78.08,0.33,2403.0,6.28,13.0,0.03,63578190,42537900,0,18041170,2999120,0,0,2021-08-11
2021-08-16,704,33,2021,1468931,16821,3840.73,26522,91,69.35,43.98,0.24,29863.0,128.0,78.08,0.33,2403.0,6.28,13.0,0.03,63578190,42537900,0,18041170,2999120,0,0,2021-08-11
2021-08-17,728,33,2021,1468931,16821,3840.73,26522,91,69.35,43.98,0.24,29863.0,128.0,78.08,0.33,2403.0,6.28,13.0,0.03,63578190,42537900,0,18041170,2999120,0,0,2021-08-11
2021-08-18,772,33,2021,1468931,16821,3840.73,26522,91,69.35,43.98,0.24,29863.0,128.0,78.08,0.33,2403.0,6.28,13.0,0.03,63578190,42537900,0,18041170,2999120,0,0,2021-08-11
2021-08-19,824,33,2021,1468931,16821,3840.73,26522,91,69.35,43.98,0.24,29863.0,128.0,78.08,0.33,2403.0,6.28,13.0,0.03,63578190,42537900,0,18041170,2999120,0,0,2021-08-11
2021-08-20,872,33,2021,1468931,16821,3840.73,26522,91,69.35,43.98,0.24,29863.0,128.0,78.08,0.33,2403.0,6.28,13.0,0.03,63695934,42655584,0,18041170,2999180,0,0,2021-08-19
2021-08-21,775,33,2021,1468931,16821,3840.73,26522,91,69.35,43.98,0.24,29863.0,128.0,78.08,0.33,2403.0,6.28,13.0,0.03,63695934,42655584,0,18041170,2999180,0,0,2021-08-19
2021-08-22,835,34,2021,1490354,21423,3896.75,26629,107,69.63,56.01,0.28,38244.0,198.0,99.99,0.52,3060.43,8.0,15.29,0.04,63695934,42655584,0,18041170,2999180,0,0,2021-08-19
2021-08-23,851,34,2021,1490354,21423,3896.75,26629,107,69.63,56.01,0.28,38244.0,198.0,99.99,0.52,3060.43,8.0,15.29,0.04,63695934,42655584,0,18041170,2999180,0,0,2021-08-19
2021-08-24,1041,34,2021,1490354,21423,3896.75,26629,107,69.63,56.01,0.28,38244.0,198.0,99.99,0.52,3060.43,8.0,15.29,0.04,63695934,42655584,0,18041170,2999180,0,0,2021-08-19
2021-08-25,1087,34,2021,1490354,21423,3896.75,26629,107,69.63,56.01,0.28,38244.0,198.0,99.99,0.52,3060.43,8.0,15.29,0.04,63695934,42655584,0,18041170,2999180,0,0,2021-08-19
2021-08-26,1160,34,2021,1490354,21423,3896.75,26629,107,69.63,56.01,0.28,38244.0,198.0,99.99,0.52,3060.43,8.0,15.29,0.04,63720084,42673134,0,18041170,3005780,0,0,2021-08-26
2021-08-27,1189,34,2021,1490354,21423,3896.75,26629,107,69.63,56.01,0.28,38244.0,198.0,99.99,0.52,3060.43,8.0,15.29,0.04,63720084,42673134,0,18041170,3005780,0,0,2021-08-26
2021-08-28,1197,34,2021,1490354,21423,3896.75,26629,107,69.63,56.01,0.28,38244.0,198.0,99.99,0.52,3060.43,8.0,15.29,0.04,63720084,42673134,0,18041170,3005780,0,0,2021-08-26
2021-08-29,1223,35,2021,1515235,24881,3961.8,26747,118,69.93,65.05,0.31,46304.0,225.0,121.07,0.59,3554.43,9.29,16.86,0.04,63720084,42673134,0,18041170,3005780,0,0,2021-08-26
2021-08-30,1286,35,2021,1515235,24881,3961.8,26747,118,69.93,65.05,0.31,46304.0,225.0,121.07,0.59,3554.43,9.29,16.86,0.04,63720084,42673134,0,18041170,3005780,0,0,2021-08-26
2021-08-31,1337,35,2021,1515235,24881,3961.8,26747,118,69.93,65.05,0.31,46304.0,225.0,121.07,0.59,3554.43,9.29,16.86,0.04,63720084,42673134,0,18041170,3005780,0,0,2021-08-26
2021-09-01,1374,35,2021,1515235,24881,3961.8,26747,118,69.93,65.05,0.31,46304.0,225.0,121.07,0.59,3554.43,9.29,16.86,0.04,63720084,42673134,0,18041170,3005780,0,0,2021-08-26
2021-09-02,1401,35,2021,1515235,24881,3961.8,26747,118,69.93,65.05,0.31,46304.0,225.0,121.07,0.59,3554.43,9.29,16.86,0.04,63811564,42759714,0,18046170,3005780,0,0,2021-09-02
2021-09-03,1484,35,2021,1515235,24881,3961.8,26747,118,69.93,65.05,0.31,46304.0,225.0,121.07,0.59,3554.43,9.29,16.86,0.04,63811564,42759714,0,18046170,3005780,0,0,2021-09-02
2021-09-04,1532,35,2021,1515235,24881,3961.8,26747,118,69.93,65.05,0.31,46304.0,225.0,121.07,0.59,3554.43,9.29,16.86,0.04,63811564,42759714,0,18046170,3005780,0,0,2021-09-02
2021-09-05,1569,36,2021,1542954,27719,4034.28,26917,170,70.38,72.48,0.44,52600.0,288.0,137.53,0.75,3959.86,10.35,24.29,0.06,63811564,42759714,0,18046170,3005780,0,0,2021-09-02
2021-09-06,1608,36,2021,1542954,27719,4034.28,26917,170,70.38,72.48,0.44,52600.0,288.0,137.53,0.75,3959.86,10.35,24.29,0.06,63811564,42759714,0,18046170,3005780,0,0,2021-09-02
2021-09-07,1703,36,2021,1542954,27719,4034.28,26917,170,70.38,72.48,0.44,52600.0,288.0,137.53,0.75,3959.86,10.35,24.29,0.06,63811564,42759714,0,18046170,3005780,0,0,2021-09-02
2021-09-08,1791,36,2021,1542954,27719,4034.28,26917,170,70.38,72.48,0.44,52600.0,288.0,137.53,0.75,3959.86,10.35,24.29,0.06,63811564,42759714,0,18046170,3005780,0,0,2021-09-02
2021-09-09,1819,36,2021,1542954,27719,4034.28,26917,170,70.38,72.48,0.44,52600.0,288.0,137.53,0.75,3959.86,10.35,24.29,0.06,63940298,42888420,0,18046098,3005780,0,0,2021-09-09
2021-09-10,1910,36,2021,1542954,27719,4034.28,26917,170,70.38,72.48,0.44,52600.0,288.0,137.53,0.75,3959.86,10.35,24.29,0.06,63940298,42888420,0,18046098,3005780,0,0,2021-09-09
2021-09-11,1563,36,2021,1542954,27719,4034.28,26917,170,70.38,72.48,0.44,52600.0,288.0,137.53,0.75,3959.86,10.35,24.29,0.06,63940298,42888420,0,18046098,3005780,0,0,2021-09-09
2021-09-12,1980,37,2021,1573722,30768,4114.72,27110,193,70.88,80.45,0.5,58487.0,363.0,152.92,0.95,4395.43,11.49,27.57,0.07,63940298,42888420,0,18046098,3005780,0,0,2021-09-09
2021-09-13,1991,37,2021,1573722,30768,4114.72,27110,193,70.88,80.45,0.5,58487.0,363.0,152.92,0.95,4395.43,11.49,27.57,0.07,63940298,42888420,0,18046098,3005780,0,0,2021-09-09
2021-09-14,2101,37,2021,1573722,30768,4114.72,27110,193,70.88,80.45,0.5,58487.0,363.0,152.92,0.95,4395.43,11.49,27.57,0.07,63940298,42888420,0,18046098,3005780,0,0,2021-09-09
2021-09-15,2117,37,2021,1573722,30768,4114.72,27110,193,70.88,80.45,0.5,58487.0,363.0,152.92,0.95,4395.43,11.49,27.57,0.07,63940298,42888420,0,18046098,3005780,0,0,2021-09-09
2021-09-16,2122,37,2021,1573722,30768,4114.72,27110,193,70.88,80.45,0.5,58487.0,363.0,152.92,0.95,4395.43,11.49,27.57,0.07,64112248,43011270,0,18095198,3005780,0,0,2021-09-16
2021-09-17,2140,37,2021,1573722,30768,4114.72,27110,193,70.88,80.45,0.5,58487.0,363.0,152.92,0.95,4395.43,11.49,27.57,0.07,64112248,43011270,0,18095198,3005780,0,0,2021-09-16
2021-09-18,1860,37,2021,1573722,30768,4114.72,27110,193,70.88,80.45,0.5,58487.0,363.0,152.92,0.95,4395.43,11.49,27.57,0.07,64112248,43011270,0,18095198,3005780,0,0,2021-09-16
